"notice_id","company_id","notice_job_category","notice_location","notice_career","notice_title","notice_position","notice_main_work","notice_qualification","notice_preferred_qualification","notice_welfare","notice_category","notice_end_date","notice_tech_stack","notice_url","reg_dt","mod_dt"
"275348","593",파이썬 개발자,"경기 성남시 분당구 분당내곡로 131, 판교테크원타워 타워2 15층",경력 2년 이상,AI 서비스 백엔드 개발자,"AI 프로덕트개발팀은 AI 기술을 실제 서비스로 변환하는 역할을 합니다. AI 모델에 대한 이해를 기반으로 비즈니스 요구에 맞는 로직을 설계하고 개발합니다. 뿐만 아니라, AI를 통한 업무 생산성 향상을 위해 필요한 도구나 소프트웨어를 개발하거나 도입하는 작업도 수행하고 있습니다.

저희는 급변하는 AI 기술을 카카오뱅크의 금융 서비스에 적용하여 현실적인 문제를 해결하고자 하는 미션을 수행하고 있습니다. 이에 관심을 갖고 있는 많은 분들의 지원을 기다립니다.

| Kakaobank Tech
카카오뱅크 기술 블로그에서 더 많은 이야기를 확인해 보세요! : https://tech.kakaobank.com/","· AI 기술을 활용한 서비스를 만들기 위한 아키텍쳐 설계 및 백엔드 개발
· AI 시스템을 관리하고 운영하기 위한 도구 개발
· 개발 생산성을 위한 AI 도구 개발 및 도입","· LLM 을 활용한 AI 서비스 개발
- LLM API, LangChain, LangGraph 등을 활용한 AI 서비스 개발에 대한 경험이 있는 분
· 백엔드 개발
- Java/Kotiln 언어로 Spring Boot 기반, 백엔드 서비스 구현 경험이 있는 분
- Python 언어로 FastAPI, Flask, Django 기반, 백엔드 서비스 구현 경험이 있는 분
· 개발 경력 2년차 이상, 서비스 개발/운영 경험이 있는 분
· AI 도구를 통한 개발자 생산성 향상, 자동화에 관심이 높은 분
· AI 기술 트렌드에 대한 관심이 많은 분","· AI 기술에 대한 높은 이해
· 대용량 서비스 경험이 있는 분
· 프론트엔드 개발 경험
- 백오피스 수준 FE개발 구현. (React, Next.js)
· AWS, Azure 클라우드 환경 인프라 사용 경험","대표 복리후생
· 성장: 연 600만원의 복지포인트를 통해 스스로 성장과 밸런스있는 삶을 고민할 수 있습니다. 취미활동, 운동, 나에게 주는 선물 등 자유롭게 자기주도 마일리지를 사용해 보세요.
· 이너피스: 만 3년 근속하신 분에게 한달간의 달콤한 안식휴가를 드립니다. 유급휴가이며 좋은 휴식이 될 수 있도록 안식휴가비 300만원을 별도로 드립니다.
· 균형있는 삶: 자유롭게 출퇴근시간을 조정할 수 있는 유연근무제를 운영하고 있습니다. 그 외에도 일과 생활의 균형을 위한 다양한 시도를 하고 있습니다.
· 건강: 본인, 배우자, 자녀, 부모, 배우자부모 대상 단체상해보험 가입을 진행하여 의료비와 진단금을 지원하고 있습니다. 본인은 물론 소중한 가족 한명에게도 건강검진을 지원합니다.
· 가족: 경조사 및 장례서비스 지원, 자녀 교육비 지원, 대출이자 지원제도, 새로운 가족을 위한 휴가/휴직 등 다양한 제도를 통해 가족의 행복을 함께 고민합니다.

더 알아보기: https://recruit.kakaobank.com/welfare",,상시채용,,https://www.wanted.co.kr/wd/275348,"2025-04-20 18:31:41","2025-04-20 18:31:41"
"273088","1650",파이썬 개발자,"서초구 나루터로 62, 일신빌딩 7층",신입-경력 5년,[데이트팝]Python 백엔드 개발자(0~5년),"[WHO WE ARE: 데이트팝]


V 2030의 놀고 먹고를 책임지는 컨텐츠 서비스
V 전국 350만 소상공인을 위한 마케팅 플랫폼
V 전시, 공연, 레저 놀거리 커머스


§ 구글플레이 / 앱스토어 데이트코스 앱 분야 1위
§ 누적 다운로드 550만, 제휴점 2,000개
§ 삼성, LG 출신의 능력 있는 함께 일하고 싶은 동료
§ 누적 투자 유치 37억, 작년 대비 2배씩 매출 성장


***


[WANTED: Python 백엔드 개발자(신입 가능,경력 0~5년)]


§ 100만 명이 넘는 유저들이 사용하는 서비스
B2C 서비스로서 즉각적으로 유저 피드백을 받을 수 있는 보람이 있습니다. 수천만 장의 이미지 전송, 수백만에게 보내는 푸시 알림 등, 안정적인 서비스 운영을 위한 기술을 다양하게 경험할 수 있습니다.


§ 애자일 개발 방법론을 충실히 따르며, 협업을 중시하는 개발 문화
기획자, 디자이너, 개발자 간의 원활한 커뮤니케이션을 중시하며, 협상보다는 협력에 큰 가치를 둡니다. 유저 편의성 향상을 위해서라면 소통을 통해 요구사항 변경도 환영하는 개발 문화를 지향합니다.
스크럽과 칸반 기법을 교차로 활용하고 있으며, 스프린트 기간은 2~3 주로 짧게 운영합니다.


§ 기획부터 참여하여 더 좋은 서비스를 함께 만들어 가는 개발팀
개발만 잘하는 개발자 보다는 데이트팝의 미션을 항상 고민하고 개선 아이디어를 제안하는 개발자를 선호합니다. 킥오프 회의부터 개발자가 함께 아이디어를 내고 기획을 합니다. 더 좋은 서비스를 함께 만들어 간다는 마음으로 개발을 할 때 더 즐겁게 일할 수 있다고 믿기 때문입니다.


***

[기술스택]
Python, AWS, Django, Docker, GCP, django-ninja, LiteStar","• 데이트팝 서비스와 백오피스에 필요한 REST API 개발 및 유지보수
• 안정적인 서비스를 위한 클라우드(AWS/GCP) 인프라 설계 및 관리
• 신규 서비스 개발 및 서비스 아키텍처 설계 참여
• 서비스 확장을 위한 인프라·DB 마이그레이션 설계 및 수행","• Python을 사용한 REST API 개발 경험이 있으신 분
• AWS, GCP 등 클라우드 플랫폼을 사용한 경험이 있으신 분
• RDBMS 관리 및 최적화에 관심이 많으신 분
• 안정적이고 효율적인 시스템 운영 및 성능 최적화에 흥미를 느끼는 분","• Docker 및 ECS를 활용한 컨테이너 기반 서비스 운영 경험이 있으신 분
• 스타트업 근무 경험 또는 팀 리드 경험이 있으신 분
• 시스템 성능 분석 및 최적화 경험이 있으신 분
• 주도적으로 문제를 정의하고 해결할 수 있는 분","• 장기 근속자에게 리프레시 휴가를 제공합니다.
• 공동의 목표를 달성했을 때 함께 성과를 나눕니다.
• 도서 무제한 지원으로 충분한 역량 성장을 지원합니다.
• 언제나 풍족한 간식 창고와 음료 냉장고를 운영하고 있습니다.
• 최고의 컨디션을 위한 수면실을 운영하고 있습니다.
• 급한 이슈로 늦은 시간까지 업무를 보실 경우 교통비를 지원해 드립니다.
• 월별 성과공유회(타운홀미팅)와 버디 런치(랜덤 식사)를 통해 임직원 간의 교류를 장려합니다.
• '~님'으로 통일되는 수평적이고 즐거운 문화를 추구합니다.
• 즐거운 음악을 통해 더 밝은 근무 환경을 조성하고자 합니다.
• 미사용 연차에 대한 수당을 보전합니다.","[채용 절차]
• 진행 방식 : 1차 기술 인터뷰 -＞ 2차 인터뷰
• 기술 인터뷰에서는 CS 및 알고리즘 능력이 요구되며 주로 Python 중심으로 인터뷰가 진행됩니다.
• 추가로 라이브 코딩테스트가 진행될 수 있습니다.
(합격자에 한해 개별 연락 드릴 예정입니다.)",상시채용,"Django
Python
AWS
Docker
GCP
FastAPI",https://www.wanted.co.kr/wd/273088,"2025-04-20 18:31:45","2025-04-20 18:31:45"
"273191","8185",파이썬 개발자,경기도 안양시 동안구 시민대로 327번길 11-35 (관양동) 엠투아이건물 4층,신입,[인턴] 백엔드 개발자,"• 고용 형태 : 채용전환형 인턴 (2~3개월 인턴 근무 후 전환 심사)


Anyone Can Make Video Anywhere

누구나 쉽고 편하게 사용할 수 있는 초보자를 위한 영상 편집 어플 1위 VLLO
영상 편집에 익숙해져 있는 중고급자를 위한 iPad 전용 영상 편집 어플 WEILO를 서비스하고 있는 VIMOSOFT는 '사용자 중심의 쉽고 사용하기 편리한 서비스'를 만드는 기업입니다.
최고의 UI/UX 디자인 및 기술력을 바탕으로, 사용자에게 도움이 되는 서비스를 만들기 위해 사용자 관점 개발을 지향하며 빠르게 성장하고 있습니다.

︎- VLLO App Store 사진 및 비디오 분야 랭킹 1위 기록
-︎ VLLO Google Play 사진 및 비디오 분야 랭킹 3위 기록
-︎ VLLO 약 80만 개 앱 스토어 리뷰 중 88% 만점
-︎ VLLO 평균 MAU 160만, 누적 다운로드 4,800만 달성! (2024. 11월 기준)
-︎ 24년 01월 WEILO 출시하자마자 App store 랭킹 1위 기록

전 세계 약 200개국에 진출하여 글로벌 기업으로 도약하고 있는 비모소프트에서 사용자 기대를 뛰어넘는 글로벌 소프트웨어를 만들기 위해 같은 목표를 바라보며 함께 성장해 나갈 동료를 찾고 있습니다 :)

[개발팀을 소개합니다]

• 비모소프트 개발팀은 기획팀에서 제출한 기획안을 바탕으로 VLLO 혹은 WEILO의 신규 기능을 개발하며, 모바일 영상 편집 서비스에 특화되어 있는 기능들을 구현합니다.
• 비모소프트 개발팀은 소프트웨어 설계와 구조를 가장 중요하게 생각하며, 많은 고민을 통해 결과적으로 장기적인 관점에서 관리 가능한 코드를 작성하기 위해 노력합니다.
• 전 세계 사용자에게 서비스되는 어플리케이션의 깔끔한 구조를 상세하게 A부터 Z까지 경험해 볼 수 있습니다.
• CTO 혹은 CEO와 1:1로 피드백을 진행하며, 완성도 높은 앱 서비스 개발뿐만 아니라 새로운 기술을 함께 적용해 보고 성장하여 전문 리드 개발자로서의 역할을 수행하실 수 있습니다 :)
• 백엔드 부서는 새롭게 구성되었으며, 자유로운 업무 환경 속에서 본인의 업무와 커리어 성장에 집중하고, 이를 바탕으로 고객에게 더 나은 서비스를 제공해 드리고자 하는 열정 넘치는 동료를 기다리고 있습니다.

[비모소프트 개발팀에 합류한다면]

• 개개인의 프로젝트 기여도가 높은 비모소프트에서 마음껏 날개를 펼칠 수 있을 거예요!
• 단순 코드를 넘어 설계를 잘하고 구조를 잘 파악하는 사람이 훌륭한 개발자라고 생각하는 비모소프트에서 더욱 성장하실 수 있어요.
• 의견을 자유롭게 제시할 수 있도록 오픈되어 있는 비모소프트에서 다양한 문제를 경험하며 성장할 수 있어요!

[CTO의 한마디]
-‍ 단순히 코딩만 잘하는 것이 아니라, 프로그램의 구조 설계를 통해 문제를 해결하는 방식을 지향합니다.

[팀원들의 한마디]
-‍ 단순히 코딩만 잘하는 것이 아니라, 프로그램의 구조 설계를 통해 문제를 해결하는 방식을 지향합니다.
• 사소한 기능이라도 바로 배포된다는 점이 좋고, 사람들이 어플을 사용하고 있는 모습을 직접 발견할 때 뿌듯함을 많이 느껴요!
-‍ 개발에만 집중할 수 있는 자유로운 분위기에서 최고의 동료들과 함께 성장할 수 있습니다.
• 내가 기여하고 싶은 만큼, 도전하고 싶은 만큼 능동적으로 일할 수 있습니다.
-‍ 단순히 주어진 기능을 빠르게 구현하는 것보다 어떻게 개발 하는 것이 사용자 입장에서 쓰기 좋은 지를 생각해 보며 좋은 개발자가 무엇인지 알아갈 기회를 얻을 수 있습니다.","합류하면 함께할 업무예요
• 비모소프트에서 서비스 하고 있는 영상 편집 어플 VLLO, WEILO의 데이터 기반 비즈니스 및 클라우드 기능을 개발해요.
- Hadoop/Spark를 기반으로 VLLO 어플리케이션 사용자 데이터 수집 및 분석
- 영상 처리를 위한 서버 기능 및 API 설계/구현을 진행
- 사용자 데이터 저장 및 공유를 위한 Cloud Server API 개발","• 컴퓨터 공학 등 관련 전공학과를 졸업하신 분
• 서버 설계 / 구현이 가능하신 분
• AWS, Azure 등 사용 가능하신 분
• 객체지향프로그래밍(OOP) 개념과 SOLID 원칙을 이해하고 개발에 적용하려고 노력하시는 분
• 자료구조, 알고리즘, 디자인 패턴 등에 대한 기본 개념을 이해하시는 분
• 개발에 열정이 있고 자기주도적 개발이 가능하신 분","• 비디오/오디오 처리 관련 지식 및 기술을 보유하고 계신 분
• 모바일 앱 UX/UI에 대한 이해도가 높으신 분
• 석사 및 박사 학위를 보유하신 분
• 관련 업무를 경험해보신 분
• 본인의 의견을 근거와 함께 논리적으로 전달하는 분","혜택 및 복지
비포모스트는 오직 업무에만 집중할 수 있도록 다양한 복리후생 프로그램을 제공하고 있습니다. 지금 이순간에도 직원들을 위하여 끊임없이 고민하고 있으며 앞으로 도입될 복리후생 프로그램들을 기대해주세요!

[성장을 위해 노력하는 직원들에 대한 과감한 지원을 아끼지 않아요]
• 성과에 따른 합당한 보상과 인센티브 제도를 운영하고 있어요.
매년 KPI를 설정하고 KPI를 달성하는 !즉시! 인센티브를 지급하고 있어요.
• 비모소프트는 비포괄임금제로 운영되고 있어요.
야근 문화를 지양하지만, 어쩔 수 없이 야근을 하게 되는 경우에도 걱정하지 마세요!
• 비모소프트는 직원들의 성장을 위해 무제한으로 지원해드립니다.
성장을 위해 듣고 싶었던 강의 또는 세미나, 읽고 싶었던 도서가 있으면 언제든 말씀해주세요!
• 비모소프트는 직무에 맞는 최신형 장비와 소프트웨어를 제공 하고 있습니다.
• CTO와의 지속적인 1:1 코드 리뷰를 통해 성장을 지원합니다.

[비모소프트는 자유롭고 수평적인 문화 ‘지향’해요]
• 모든 직원들은 닉네임을 사용하며, 닉네임+’님’ 호칭을 통해 소통하고 있습니다.
• 연차, 반차, 반반차 휴가 사용은 언제든지 자유롭게 사용 가능합니다.
갑작스럽게 업무 외 해야할 일이 생길 때가 있진 않으셨나요? 비모소프트에서는 당일에도 휴가 신청이 가능합니다!
• 탄력 근무제를 운영하고 있어요!
주 40시간 근무를 원칙으로 하고 있어요! 월, 화, 수, 목요일에 만약 업무를 더하셨다면 금요일에는 그만큼 빨리 퇴근하세요!
• 자유롭게 출근 시간을 정할 수 있어요.
늦잠을 자도 걱정하지 마세요! 비모소프트에서는 오전 8시~12시 사이에 자유롭게 출근해주시면 됩니다!

[방심하고 있을 때 !훅!하고 들어오는 강력한 복지들도 있어요]
• 복지 ‘포인트’가 아닌 200만원의 ‘복지비’를 지원해요.
비모소프트에 입사하여 복지비로 새로운 신발과 옷을 사고, 여행을 떠나 보시는 것은 어떨까요?
• 직원분들의 주거를 지원해요.
사내 기준에 따라, 1인당 5,000만원의 무이자 사내 전세 대출이 가능하며, 공실이 발생하는 경우에는 사택 신청도 가능해요!
• 점심, 저녁을 지원하고 있어요.
비모소프트는 건물 내 구내 식당을 이용하고 있어요.
앗, 비용은 걱정마세요! 직원들의 점심 저녁 비용은 당연히 회사가 책임집니다!
• 커피 및 간식 또한 지원하고 있습니다.
가끔씩 일하다 보면 졸릴 때 있지 않나요? 그럴 땐 다양한 종류의 네스프레소 커피와 간식을 드셔보시는 것은 어떨까요?","STEP 1. 서류 및 포트폴리오 접수
• 지원서는 수시로 검토되며, 합격자에 한하여 2주 내로 개별 연락 드려요.
STEP 2. 인적성 및 사전과제
• 지원직무에 따라 사전과제가 주어질 수도 있어요.
STEP 3. 실무진 인터뷰
• 주어진 과제에 대해 발표하는 시간을 가진 뒤, 경영진 및 인사팀과의 인터뷰를 통해 지원자 분의 경험 및 기술에 대한 내용을 알아보는 시간이에요.
STEP 4. 처우 협의 및 최종 합격

* 경력직에 한하여 일부 전형이 추가 될 수 있어요. (커피챗, 레퍼런스 체크 등)
* 필요에 따라 일부 서류를 요청드릴 수 있어요.

꼭 참고해 주세요!
• 고용 형태 : 채용전환형 인턴 (3개월 인턴 근무 후 전환 심사)
• 급여 : 회사 내규에 따름 [정규직 전환 시 4000만원]
• 근무 시간 : 주 40시간 (08시 ~ 12시 자율 출퇴근제 시행)
• 허위 사실 발견 시, 채용 이후에도 채용이 취소될 수 있습니다.
*인턴공고는 정규직으로 채용될 경우에 한하여 합격축하금 50만원이 지급됩니다.

[유의 사항]
• 3개월 동안 풀타임 근무 및 전환 시 즉시 입사 가능하신 분 (한 달 내로 입사일 조율 가능)
• 인턴 기간 종료시점에 평가를 통해 정직원 전환 예정
• 포트폴리오나, Github 등 양식 상관 없이 자신이 진행한 프로젝트 정보를 확인할 수 있는 소스코드를 반드시 PDF 양식으로 제출해 주시기 바랍니다.
• 최종 합격 후 졸업 예정자의 졸업 자격 미취득 시, 합격이 취소될 수 있습니다.",상시채용,,https://www.wanted.co.kr/wd/273191,"2025-04-20 18:31:48","2025-04-20 18:31:48"
"278723","2902",파이썬 개발자,"서울 강남구 테헤란로 133, HK스퀘어 11-12층 (역삼동, 한국타이어빌딩)",경력 1-8년,Back-end Engineer,"종합 라이프스킬 플랫폼, 숨고
모두의 더 나은 삶을 위해 숨고와 함께 변화를 만들어갈 동료를 찾습니다.

2015년부터 숨고는 재능과 기술을 지닌 전문가와
그들의 서비스를 필요로 하는 고객을 연결하고 있습니다.

이사, 청소, 인테리어, 취미 등 생활에서 필요한 1,000여가지 이상의 서비스를
전국 200만 고수와 함께 1,400만 고객에게 제공하고 있습니다.

고객은 원하는 서비스와 견적을 한 번에 비교할 수 있고
고수는 고객을 쉽고 편하게 만날 수 있습니다.

이제 숨고는 고객과 고수를 연결하는 것을 넘어,
정보 탐색부터 전문가 연결까지 모든 과정을 숨고 하나에서 해결할 수 있도록 나아가고 있습니다.

이러한 변화를 통해 고객은 여러 플랫폼을 오가며 정보를 찾고 비교하는 번거로움을 줄이고,
고수는 더 많은 고객을 빠르게 만날 수 있습니다.

고객에게는 더 나은 생활의 변화를, 고수에게는 더 나은 비즈니스 성장을 만들어가는
'종합 라이프스킬 플랫폼' 숨고에서 당신을 기다립니다.

[우리가 만들어낸 성과]
• 2025. 03 리브랜딩을 통해 종합 라이프스킬 플랫폼으로 도
• 2024. 12 : 매출액 624억원 / 영업이익 137억원 달성
• 2024. 06 : 포브스 코리아, 대한민국 고속성장 스타트업 50 선정
• 2023. 12: 누적 견적서 1억 건 돌파
• 2023. 03: 누적 가입자 수 1,000만 돌파
• 2023. 02: 손익분기점 달성
• 2022. 01: 첫 TVC 런칭
• 2021. 11: 스마트대한민국대상 수상


[포지션 정보]
• 소속 팀: Tech Team / Backend Chapter
• 고용 형태: 정규직 (3개월 수습 기간)
• 근무 시간: 주 5일 (월~금), 탄력근무제 운영 (오전 8시 ~ 11시 자율 출근), 주 40시간 근무제 운영

[숨고 합류 여정]
• 제출 서류: 경력 중심의 이력서 (필수), 자기소개서, 포트폴리오 (선택)
• 채용 과정: 서류 전형 ＞ 1차 인터뷰 ＞ 2차 인터뷰 ＞ 처우 협의 ＞ 최종 합격
• 전형 과정에서 인터뷰 합격 후 레퍼런스 체크가 진행될 수 있습니다
• 숨고 및 지원자의 상황에 따라 전형 절차는 달라질 수 있습니다","[기술 스택 & 사용 툴]
• 프로그래밍 언어 및 프레임워크: Python (Flask, Falcon, FastAPI)
• 데이터베이스: MySQL, MongoDB, Redis, ElasticSearch
• 메시징 및 이벤트 스트리밍: Kafka, RabbitMQ
• 원격 프로시저 프로토콜: gRPC
• 컨테이너화 및 오케스트레이션: Kubernetes (K8s),ArgoCD
• 버전 관리 및 CI/CD: Git, GitHub, Bitbucket
• 모니터링 및 디버깅: NewRelic, Bugsnag
• 협업 툴 & 지원 도구: Slack, Confluence, Jira, Copilot

[합류 직후 이런 일을 해요]
• 숨고 전체 서비스의 안정적인 운영을 위해 백엔드 시스템을 개발, 유지 보수합니다.
• 숨고 서비스 운영에 필요한 RESTful API 서버를 설계하고 구축합니다.
• 숨고 고객에게 다양한 경험을 제공하기 위해 새로운 기능을 추가하거나 개선을 위한 개발을 진행합니다.
• 서비스를 안정적으로 배포하기 위해 테스트 코드 작성 및 코드 리뷰를 진행합니다.

[장기적으로 이런 일도 할 수 있어요]
• 숨고 서비스 내 레거시 시스템 개선을 위한 개발 및 리팩토링을 담당합니다","• Python, Java, Kotlin, NodeJS, Go, C++ 등을 활용하여 1년 이상의 백엔드 개발 경험이 있으시거나 이에 준하는 역량을 가지신 분
• Python 및 Python web framework를 활용한 백엔드 개발에 거부감이 없으신 분
• REST API 설계 및 개발 경험이 있으신 분
• RDBMS에 대한 이해가 높고 MySQL 사용 경험이 있으신 분
• 다양한 직무의 동료들과의 협업 및 커뮤니케이션에 능숙하신 분","• MSA 환경에서의 백엔드 개발 업무 경험이 있으신 분


[미래의 동료에게 드리는 한 마디]
안녕하세요. 안녕하세요. 백엔드 챕터의 Terry입니다. 숨고의 백엔드 챕터는 개발을 사랑하고, 함께 성장하는 과정에서 큰 보람을 느끼며, 좋은 동료들과 협업하는 것을 소중하게 생각합니다. 다양한 비즈니스와 기술에 대해 함께 고민하고, 서로 배우며 성장하는 문화를 지향하는 분이라면 숨고 백엔드 챕터에서 좋은 동료가 되어주실 거라 믿습니다. 함께 성장하고 싶은 분의 지원을 기다리고 있겠습니다!","[근무 환경과 복지]
1. 모두의 숨고를 위해
• 최대 500만원의 인재 추천 포상 제도를 운영합니다
• 매월 팀원과의 점심 맛집 탐방, 팀별 회식을 지원합니다
• 사내 동아리 활동비를 매월 지원합니다
• 장기근속자는 10일의 refresh 휴가와 선물을 지급합니다
• 각종 정부지원사업을 적극 운영합니다
• 매년 명절(설날, 추석) 전 날 그리고 마지막 근무일에는 모두 조기 퇴근합니다

2. 개인의 삶을 더 풍요롭게
• 구성원 모두에게 연간 240만원 상당 복지카드를 지급합니다
• 생일날 상품권을 지급하고, 반차권을 드립니다
• 명절에는 구성원 모두에게 선물을 지급합니다
• 경조사 발생 시 경조휴가와 경조금을 지원합니다
• 건강 검진을 위한 당일 반차를 지원합니다
• 퇴직연금 제도를 운영합니다

3. 몰입과 집중을 돕는 환경
• 노트북 등 최적의 업무 장비를 지원합니다 (포지션 별 상이)
• 무제한 커피, 음료, 간식을 제공하는 사내 편의점을 운영합니다
• 주 1회 리모트로 근무합니다
• 야근 시 식대와 교통비를 지원합니다

4. 함께 이루는 성장
• 전문성을 기를 수 있는 교육비, 도서비를 지원합니다 (최대 100만원)
• 숨고 서비스 이용 체험비를 지원합니다 (최대 100만원)
• 업무에 도움되는 외부 세미나, 컨퍼런스 참석을 권장하고 지원합니다
• 업무와 관련된 교육용 콘텐츠 지원합니다
• 활발한 사내 스터디와 세미나를 권장하고 지원합니다


[지원 시 유의사항]
• 동일한 포지션의 재지원은 최초 서류 접수일로부터 6개월이 지난 이후에 가능합니다
• 지원서 내용, 또는 전형 진행 중 허위 사실이 있는 경우 전형 진행이 취소될 수 있습니다
• 취업보호대상자는 관련 법규에 의거하여 우대합니다",,상시채용,,https://www.wanted.co.kr/wd/278723,"2025-04-20 18:31:51","2025-04-20 18:31:51"
"177802","2756",파이썬 개발자,"강남구 도산대로4길 15, 큐브타워 (신사역 1번 출구)",경력 3-6년,백엔드 개발자 (Post-Order 파트),"펫프렌즈는 2015년 고객들의 반려동물을 걱정하는 마음을 공감하며 원하는 시간에 배송하는 심쿵배송 서비스를 시작한 이후, 새벽배송 서비스를 필두로 반려동물 생애 전반에 걸친 서비스를 제공하며 현재 매출액 기준 국내 1위 펫커머스 기업으로서의 자리를 굳히고 있습니다.

[펫프렌즈 연혁]
2018년 매출 30억원
2020년 매출 400억원
2021년 사모펀드 IMM PE, GS리테일 공동 인수, 매출 608억원 이상 달성
2022년 연간 거래액 1,032억원, 매출액 864억원
2023년 앱 MAU 31만명, 누적 다운로드 수 약 190만건
2023년 역대 최고치인 거래액 1,234억원, 매출액 1,030억원 달성
2024년 월간 손익분기점(BEP)을 넘어 흑자전환 달성
----------------------------------------------------------------------
펫프렌즈 가치개발본부는 고객들이 앱을 더욱 편리하게 이용할 수 있도록 기존 서비스를 지속적으로 개선하고, 새로운 시스템과 기능을 개발 및 고도화하는 역할을 담당합니다.

현재 개발본부는 총 4개의 팀으로 구성되어 있으며, 각 팀은 다음과 같은 영역을 책임지고 있습니다.
Internal Service팀: 발주, 판매자 시스템, WMS(창고관리 시스템), 주문·배송 시스템
플랫폼개발팀: 검색, 모바일, 데이터 플랫폼
커머스개발팀: Pre-Order, Post-Order, User
QA팀

[커머스개발팀 Post-Order 소개]
Post-Order 파트는 커머스 도메인 내 주문/결제/쿠폰 서비스 운영과 개발을 담당하고 있습니다.
구체적으로 펫프렌즈 APP/WEB 서비스, 장바구니/주문/결제 시스템, 쿠폰 시스템, 구매후기 시스템, 관리자 페이지 등을 운영 및 개발하는 업무를 하고 있습니다.

펫프렌즈는 개발자들이 성장할 수 있도록 적극적으로 지원하며, 동료들과 실무 기술이나 코드에 대해 자유롭게 논의할 수 있는 환경을 제공합니다. 스프린트 플래닝으로 목표를 명확히 하고, 회고를 통해 문제를 개선하며, 서로 협력할 수 있는 부분이 있다면 함께 해결합니다.

＞ 펫프렌즈 기술블로그를 통해 개발본부에서 하는 일들을 소개하고 있습니다.
https://techblog.pet-friends.co.kr/

[유의사항]
• 서류 합격자에 한해 연락 드립니다.
• 이력서에 희망연봉 기재 바랍니다.
• 직무 또는 상황에 따라 전형 절차는 변경될 수 있습니다.
• 본 채용은 수시 진행으로 우수 인재 채용 시 마감될 수 있습니다.
• 입사지원 서류에 허위사실이 발견될 경우, 채용이 취소될 수 있습니다.
• 3개월의 수습 기간이 있습니다. 수습 기간에도 같은 급여와 복리후생을 보장 받습니다.","주문/ 각종 결제수단 및 배송 연동 개발 및 운영
• 프로모션API 플랫폼 ( 쿠폰 / 할인 ) 개발/운영
• 간편결제 시스템 개발 및 운영
• 레거시 주문 시스템을 마이크로 서비스로 전환하는 작업","• NodeJS, Python, Java/Spring framework,boot 서버 개발 경력 3년 이상
• API 설계 및 개발 경험이 있는 분
• 대용량 데이터베이스 설계 및 운영에 대한 경험이 있으신 분","• 외부 결제 시스템(아임포트, PG 및 간편결제) 연동 경험이 있는 분
• 빌링 시스템(정산/대사) 개발 운영 경험이 있는 분
• 애자일 방식 개발 업무 경험이 있는 분
• E-Commerce 등 유관 프로젝트 경험이 풍부한 분
• 지속적인 성장을 추구하는 개발자
• 원활한 커뮤니케이션 능력 보유한 분","[반려동물 복지가 있는 특별한 회사, 펫프렌즈]
- 붙어있어도 항상 보고픈 내 아가들 혼자 두지말아요! (반려동물 동반 출근 가능)
- 반려동물 경조제도(반려동물 입양, 생일, 장례 시 지원 등 포함)
- 펫프렌즈앱 반려동물 용품 구매 지원(20% 할인쿠폰 제공)
- 협력 동물병원 상시 할인 제공

[업무에 집중할 수 있는 환경을 제공해요]
- 일할 맛 나는 펫프근무 환경을 위하여 탄력근무제 실시중!
- 옷이 편해야 업무도 잘되지 200% 자율복장!! (모자, 반바지 등 OK)
- 업무 관련 최고급 장비 지원 해드려요! 그대는 열심히 일만 해주세요
- 직급 없는 수평 문화 존중해요 (영어 호칭 사용)

[충분한 휴식을 지원해요]
- 열심히 일한 그대들이여 놀자! 2년 근무시, 의무 리프레쉬 휴가 제공
- 생일 당일 조기퇴근
- 자유롭게 사용 가능한 휴가 언제든지 떠나자!
- 시간을 효율적으로 써요 2시간 반반차 사용 가능
- 야근 택시비를 지원합니다! 안전하게 귀가해요.

[맛있는 식사를 제공해요]
- 사내카페 운영! 간식, 음료값은 걱정말아요!
*바리스타가 직접 내려주는 음료는 하루 4잔까지 무료 제공*
- 본인 카드 긁지마요! 밥은 회사가 쏜다! (중식, 석식 등은 재택 중에도 지원됩니다!)

[이외에도 다양한 것을 지원해드려요]
- 일 잘하는 그대! 명확한 성과 달성 시, 인센티브 및 스톡옵션 등 다양한 혜택을 제공
- 직원 업무 향상을 위해서라면 자기개발 비용 지원
- 임직원들이 직접 만들고 운영하는 사내 동호회. 연간 1인당 최대 180만원 지원!
- 4대 보험, 퇴직금? 당연한 말씀!
- 배우자까지 종합건강검진 무료지원",서류 전형 -＞ 온라인 코딩 테스트 -＞ 대면 면접 -＞ 처우협의,상시채용,,https://www.wanted.co.kr/wd/177802,"2025-04-20 18:31:54","2025-04-20 18:31:54"
